2021.05.07,00:00,56020.9,57120.6,55945.1,56424.3,58455
2021.05.07,04:00,56412.8,56582.0,55256.8,55857.7,63676
2021.05.07,08:00,55858.2,56321.8,55566.8,56120.9,49073
2021.05.07,12:00,56115.9,57633.3,56053.8,57512.8,60339
2021.05.07,16:00,57512.8,58378.3,56750.8,58366.3,58201
2021.05.07,20:00,58373.3,58736.2,57423.1,57607.2,57398
2021.05.08,00:00,57342.6,57679.3,56681.2,57617.3,19393
2021.05.08,04:00,57630.3,58557.4,57367.6,58011.9,17060
2021.05.08,08:00,58011.9,59179.8,57441.5,58780.2,18406
2021.05.08,12:00,58787.1,59081.8,58127.8,58794.1,19489
2021.05.08,16:00,58794.1,59335.6,57384.5,58303.6,22303
2021.05.08,20:00,58303.6,59401.5,58080.9,58834.1,16863
2021.05.09,00:05,58806.1,59030.9,58319.6,58468.5,13275
2021.05.09,04:05,58468.5,59166.8,57673.6,58067.9,18717
2021.05.09,08:05,58067.9,58461.5,57662.3,58030.9,12051
2021.05.09,12:05,58029.9,58280.7,56111.8,56586.3,20145
2021.05.09,16:05,56586.3,57760.2,56510.4,57447.5,19184
2021.05.09,20:05,57447.5,57850.1,56987.9,57802.1,14784
2021.05.10,00:00,57802.1,58934.5,57784.1,58908.8,50677
2021.05.10,04:00,58901.4,59616.6,58654.5,59196.3,57686
2021.05.10,08:00,59199.3,59501.3,58062.4,58432.4,55826
2021.05.10,12:00,58432.4,58643.5,57353.4,57748.4,64826
2021.05.10,16:00,57745.9,58634.3,56694.6,57625.7,68766
2021.05.10,20:00,57643.5,57765.9,53470.0,55239.6,69861
2021.05.11,00:05,55557.7,56447.8,55400.2,55715.2,61881
2021.05.11,04:05,55721.7,55963.8,54463.3,55386.5,68358
2021.05.11,08:05,55386.5,55904.1,54623.5,55461.4,58062
2021.05.11,12:05,55461.4,56264.3,54777.9,55644.3,63219
2021.05.11,16:05,55644.3,56574.0,54903.3,56244.7,64542
2021.05.11,20:05,56252.7,56957.5,56001.8,56864.6,49189
2021.05.12,00:05,56873.8,57406.8,56285.6,57245.1,41891
2021.05.12,04:05,57255.5,58030.3,56975.5,57421.1,47473
2021.05.12,08:05,57422.5,57572.2,56656.4,56834.0,45344
2021.05.12,12:05,56834.8,57259.0,56019.4,56452.1,53567
2021.05.12,16:05,56459.6,56974.5,54375.2,55314.1,64103
2021.05.12,20:05,55317.1,55327.1,53535.6,54452.0,59790
2021.05.13,00:00,54415.9,54808.8,45362.1,49692.2,66351
2021.05.13,04:00,49687.7,51006.3,49361.9,50474.2,58977
2021.05.13,08:00,50475.8,51363.4,49942.9,50034.0,55597
2021.05.13,12:00,50034.0,50370.8,48409.8,50181.4,65584
2021.05.13,16:00,50181.4,50905.5,48467.8,48650.0,64940
2021.05.13,20:00,48650.0,49412.5,46928.3,49248.6,72264
2021.05.14,00:00,49067.9,50268.1,48399.2,50044.1,61557
2021.05.14,04:00,50035.6,50419.2,48842.7,49238.5,57707
2021.05.14,08:00,49238.6,50490.5,48882.6,50431.4,55792
2021.05.14,12:00,50432.4,51047.1,50182.7,50366.9,54140
2021.05.14,16:00,50366.6,51591.0,50113.3,50876.4,55406
2021.05.14,20:00,50875.9,51123.6,49079.3,49152.7,47901
2021.05.15,00:00,49105.8,50235.7,48993.0,49394.5,15621
2021.05.15,04:00,49393.5,50615.3,49092.8,49255.7,16150
2021.05.15,08:00,49273.7,49652.3,48153.8,48776.4,24691
2021.05.15,12:00,48776.4,49251.4,47823.5,49138.6,26827
2021.05.15,16:00,49136.6,49538.8,47489.3,47824.5,23322
2021.05.15,20:00,47824.5,48548.9,44990.0,48175.8,27727
2021.05.16,00:05,48392.3,48708.6,46387.7,47496.3,27653
2021.05.16,04:05,47500.2,48850.9,47443.4,48302.5,26784
2021.05.16,08:05,48295.5,49461.9,48071.0,48979.9,23301
2021.05.16,12:05,48979.9,49746.2,48515.4,48647.3,21787
2021.05.16,16:05,48640.7,49198.7,46886.6,46994.4,34370
2021.05.16,20:05,46994.4,47181.9,43907.0,44108.9,35891
2021.05.17,00:00,44109.3,46638.3,43921.7,45543.3,77551
2021.05.17,04:00,45541.3,45609.3,42094.4,43500.9,73563
2021.05.17,08:00,43500.9,45548.9,42367.0,45362.5,69695
2021.05.17,12:00,45359.8,45851.8,44370.3,44974.0,61701
2021.05.17,16:00,44984.5,45272.6,42465.2,42532.7,72543
2021.05.17,20:00,42525.7,44961.8,42060.1,44772.3,71879
2021.05.18,00:05,44430.9,44633.8,42478.5,44513.8,82537
2021.05.18,04:05,44513.8,45597.6,44396.0,45504.2,65463
2021.05.18,08:05,45504.2,45826.0,44726.8,44853.5,64968
2021.05.18,12:05,44853.5,45696.4,43762.8,44014.9,66367
2021.05.18,16:05,44014.9,44104.9,42648.3,43428.4,78853
2021.05.18,20:05,43428.4,43858.0,42384.9,43252.2,70955
2021.05.19,00:05,43461.7,43585.5,42266.3,42620.0,75459
2021.05.19,04:05,42617.0,42666.0,38490.0,39463.4,86835
